Temperature,pH,Heavy Metals,Oil/Grease,Sulfur/Sulfite,Nitrate/Nitrogen,Phenol,Total Phosphate,Cyanide,Total Organic Carbon,Dissolved Oxygen,Fluoride,Agricultural Pesticides,Mutation (%)
11.867574,7.427317,0.005443,1.199984,6.488447,24.895264,0.254711,0.072979,0.092907,10.669744,5.476416,2.733256,0.028415,42.039594
26.681444,8.610276,0.004327,8.468913,19.908733,16.678705,0.311302,0.058817,0.042934,5.642387,1.998680,3.997996,0.029352,53.530749
21.455682,6.536766,0.007634,1.845773,16.467765,27.743357,0.122800,0.083986,0.008931,18.324054,12.861042,3.151238,0.002296,66.232176
13.624247,7.436047,0.009144,4.326919,3.624099,7.577552,0.364818,0.076137,0.074330,2.097082,0.650040,1.479474,0.037616,15.831476
28.103713,7.639285,0.001711,4.897763,7.893517,6.412772,0.185998,0.010391,0.000732,6.302710,4.544632,1.462379,0.017418,23.238007
9.530704,8.225328,0.001556,2.110386,16.800475,43.556419,0.431108,0.028770,0.042346,2.396219,7.924364,0.603219,0.025711,72.411117
14.891037,8.400510,0.009036,2.311432,7.173787,2.881595,0.277346,0.012277,0.086127,11.846957,11.202425,3.701662,0.021378,22.367565
17.826257,7.197822,0.005493,1.332950,17.648026,15.548542,0.189632,0.087038,0.018610,14.027771,10.322473,3.451047,0.002594,48.422915
22.403711,7.556470,0.006102,4.264608,7.909371,28.002410,0.224379,0.026517,0.049319,13.206837,2.861559,1.727402,0.018864,52.333501
19.547660,7.824084,0.003022,9.528372,15.745959,34.927424,0.062181,0.081172,0.025606,19.626444,12.232884,3.586423,0.005976,84.717705
19.303258,6.659457,0.005927,8.544246,17.792782,43.935255,0.243382,0.065234,0.038350,0.865079,12.263214,3.985281,0.002661,82.701925
12.552281,7.449285,0.009123,8.457022,7.814582,19.211558,0.044933,0.089494,0.048584,7.028586,8.237519,3.812847,0.024763,44.515096
9.899123,8.443374,0.003721,7.126989,12.499412,30.830704,0.120057,0.049309,0.068860,4.945431,13.175493,4.067529,0.045320,62.749091
17.892571,8.635040,0.007613,2.979926,0.164783,21.877898,0.024479,0.075595,0.093851,2.985794,9.304867,3.735788,0.008277,28.821988
27.909557,8.443012,0.002390,0.087595,8.016640,1.237540,0.429540,0.071341,0.022434,1.197679,2.850249,0.883761,0.022801,7.239216
6.528160,7.087212,0.005624,2.451276,15.194723,1.904502,0.324547,0.052629,0.057111,10.174524,3.761121,1.878150,0.041327,26.307377
15.673254,7.035419,0.008984,5.272632,4.414473,5.498803,0.043235,0.010431,0.081704,14.900853,8.866805,2.059459,0.035529,26.719806
5.752617,8.288134,0.003104,6.370748,10.709499,28.873771,0.219151,0.033136,0.084363,2.769633,8.610769,3.668073,0.009392,53.742546
10.912030,8.189772,0.003990,8.488984,2.992554,9.619602,0.321747,0.087076,0.055871,5.676031,13.207477,1.430736,0.022987,30.315393
9.549307,6.762979,0.002005,1.710365,3.528458,36.696327,0.281516,0.033761,0.003457,2.215439,0.444801,3.591244,0.047596,45.400398
17.818369,7.923843,0.007593,8.839501,4.048607,31.859007,0.257563,0.096067,0.001025,1.118790,6.126296,3.461830,0.033977,50.930256
22.673837,7.820190,0.007610,6.284628,1.249941,27.831708,0.490473,0.007282,0.033022,8.969074,1.088521,1.172096,0.044201,44.937308
15.753691,8.349645,0.000947,3.728046,8.231127,25.257993,0.350241,0.055990,0.012606,0.848624,9.624556,2.407267,0.014678,42.469093
7.160279,8.691541,0.006209,6.902991,7.779074,5.656977,0.246615,0.048260,0.008743,0.703486,9.392020,3.891795,0.047568,23.097121
11.835223,7.483724,0.002565,3.098820,19.128955,31.372971,0.480556,0.037444,0.006588,4.352109,3.649826,1.156542,0.034741,62.261437
22.278401,8.407022,0.004631,1.621520,12.299605,30.126444,0.118140,0.062735,0.038647,8.685387,0.090189,2.350075,0.021845,52.124960
29.637311,7.468989,0.000704,1.826508,11.383060,34.831837,0.317818,0.053291,0.095779,14.835259,5.850491,1.574599,0.018615,63.518007
29.883346,7.482389,0.004368,4.233405,1.659336,46.826929,0.059318,0.078649,0.087523,19.122585,4.153938,0.733407,0.032761,71.131906
17.451686,7.959074,0.004917,5.422313,11.680611,33.745217,0.164938,0.023953,0.087817,11.260956,3.705170,3.144546,0.003561,63.252569
14.003599,8.979948,0.002465,1.630948,9.047727,2.854490,0.152964,0.019203,0.081118,6.700301,7.366991,1.918880,0.015621,17.401365
29.345923,7.138510,0.000115,6.128289,0.747966,48.009052,0.380760,0.004384,0.082656,5.928934,0.318479,0.893470,0.011025,64.709890
5.961172,7.967339,0.007111,6.268451,19.898373,35.616647,0.047811,0.011781,0.011694,0.257553,0.551098,1.691514,0.001832,66.575983
29.094432,8.629597,0.003426,6.720346,18.190460,44.269219,0.389237,0.047136,0.006168,14.528567,5.702515,1.345823,0.029475,89.276101
19.604028,7.868401,0.004113,0.532882,3.904317,5.509242,0.181269,0.048236,0.019774,13.799487,10.978817,4.014177,0.006873,19.979834
23.708650,7.785902,0.004571,4.400723,9.941915,15.685428,0.421440,0.089631,0.018689,11.823185,8.122197,2.629484,0.034708,42.402876
5.707928,6.540127,0.003463,6.939313,3.129561,43.022945,0.211100,0.028271,0.002351,19.474027,0.918570,2.050593,0.048486,71.897391
27.678418,7.666911,0.003363,7.243659,12.209655,9.054393,0.400384,0.079556,0.039426,7.254467,12.896146,3.748926,0.029155,40.279821
5.841048,7.291088,0.003683,9.427787,17.668135,46.277266,0.010544,0.008037,0.023317,16.218123,1.351257,3.125368,0.035900,92.731919
11.149726,6.999313,0.002863,4.896301,7.416602,23.071592,0.178410,0.022749,0.077760,5.121966,13.657532,3.586984,0.049690,45.342950
24.118717,6.669059,0.001420,6.869312,9.524045,26.684213,0.227490,0.063537,0.043537,3.939455,8.331790,0.398221,0.019946,51.554757
14.162443,8.384026,0.000344,4.226469,15.062520,38.860396,0.158487,0.001357,0.053854,6.547750,8.100890,1.474825,0.008795,70.040716
18.889691,8.696512,0.000404,5.989201,10.233664,39.009494,0.063254,0.060026,0.011427,6.319276,8.389816,0.262501,0.003187,66.511331
23.209964,6.519433,0.000947,7.649476,13.942614,19.250417,0.210096,0.079886,0.016909,8.703790,12.014030,3.475155,0.029482,54.131111
7.616309,6.507379,0.005124,9.770741,15.267849,26.295858,0.131571,0.049504,0.077179,15.451401,9.347432,4.677513,0.038097,70.185028
16.625525,6.888643,0.002207,1.099714,6.257782,30.158492,0.423394,0.048123,0.008413,9.316960,2.726050,2.530754,0.026085,46.331924
12.633850,6.604163,0.008577,8.652536,16.041578,16.063264,0.377516,0.027379,0.078255,16.555171,11.835070,4.009666,0.039668,61.017804
8.921458,6.582163,0.004786,2.337336,14.728455,37.807148,0.255764,0.052083,0.046368,18.017845,2.060361,1.482392,0.016504,72.302181
28.429295,8.235939,0.004825,3.000176,0.764285,34.132447,0.266900,0.008735,0.019824,19.071505,0.593422,4.142673,0.018765,53.332832
6.639680,8.845359,0.004418,3.099874,9.450805,46.140736,0.444258,0.041140,0.084885,3.008878,6.200854,1.491920,0.015431,67.757088
28.113039,8.182325,0.003362,2.528648,18.600404,27.273081,0.348862,0.059454,0.089040,12.747737,9.070014,4.305485,0.004746,63.980272
15.141944,8.660559,0.006610,6.779292,5.718337,7.149311,0.279917,0.074716,0.064627,3.454313,13.330115,2.916608,0.008592,26.333595
23.365180,7.408147,0.007845,3.727044,19.721050,25.365244,0.045332,0.095687,0.034368,9.486698,5.665615,1.255139,0.035107,59.767146
16.574985,6.689758,0.002301,3.317136,0.960866,28.865946,0.023090,0.061824,0.038380,3.952843,7.024306,0.530903,0.039803,37.618667
10.209557,8.412492,0.006019,4.902554,7.613755,16.653721,0.468774,0.032868,0.068539,14.856140,5.980581,1.289770,0.015333,43.119275
26.512005,8.127386,0.006448,8.861299,17.765305,6.152465,0.468833,0.031575,0.035518,12.106197,2.543775,1.503751,0.040473,44.999768
23.310891,8.600011,0.007434,3.951704,6.773571,9.395398,0.420463,0.069273,0.014032,8.264335,5.251786,0.828947,0.043046,27.139298
15.223712,8.093174,0.009802,0.060618,13.280483,18.405598,0.296599,0.042382,0.012083,1.172775,1.505067,0.286557,0.041714,32.224389
10.449480,8.372271,0.006694,0.878689,5.433913,15.718772,0.048970,0.040583,0.000406,2.318709,4.425300,3.018896,0.003323,21.742059
19.615197,8.226604,0.003628,3.140891,8.761249,4.566660,0.183488,0.039352,0.015759,2.595410,11.626572,2.169791,0.008837,20.023119
6.801373,6.583549,0.004923,1.994120,1.348370,24.481321,0.479516,0.057459,0.083736,5.864699,1.128134,1.249462,0.028202,32.469183
5.568071,7.904162,0.008348,7.602055,0.941006,0.444498,0.347990,0.086805,0.056927,8.973977,4.158916,2.033174,0.000581,14.390310
12.753284,7.739668,0.005789,4.012995,7.753697,25.129811,0.093892,0.062101,0.016315,1.042632,5.110894,1.025380,0.019433,39.553274
11.169383,8.571730,0.006553,5.620390,1.532490,47.014134,0.379701,0.003902,0.030037,4.444054,12.326395,4.812941,0.026354,66.668692
23.446626,6.849568,0.000378,9.611963,0.895593,17.392134,0.455980,0.031072,0.090845,9.307100,0.305133,4.707126,0.022426,36.843684
18.269268,7.592289,0.009183,9.487718,7.510075,28.768309,0.454798,0.063069,0.061014,13.751050,6.602858,4.470233,0.044101,62.823282
6.820296,6.685955,0.005645,3.686501,2.621005,23.248628,0.007327,0.040402,0.015260,3.697292,0.180414,0.612367,0.013861,31.146597
18.091066,8.788903,0.007867,4.868242,0.303339,38.172264,0.089613,0.041271,0.008401,15.740235,5.491277,1.479331,0.034439,58.269384
19.454040,8.108539,0.004431,3.245189,2.803214,30.836627,0.300450,0.081587,0.018999,17.623129,12.213483,3.270837,0.038439,55.701105
6.739729,7.087447,0.003212,7.305533,18.639652,11.680965,0.238262,0.075685,0.077403,13.286217,2.651712,1.524175,0.032262,49.804551
7.728994,7.500671,0.004934,3.877253,14.177409,14.831942,0.368190,0.095952,0.014070,1.591862,9.868202,4.312789,0.023515,38.206347
18.496962,7.382830,0.005697,1.778301,5.796498,49.661792,0.310288,0.005750,0.078977,19.289986,1.154689,1.252568,0.033220,76.027903
17.214396,8.648483,0.002724,0.148235,0.828045,16.969809,0.307268,0.050601,0.013672,13.583989,9.851900,1.661707,0.008747,28.867485
11.724249,6.627675,0.004058,8.848336,19.301004,17.215742,0.325662,0.041118,0.060281,14.773778,8.922356,2.025038,0.023369,63.452111
25.745234,6.553834,0.002700,4.448557,17.924645,28.861696,0.462548,0.003991,0.004146,2.063006,10.225252,4.656681,0.042640,60.820152
25.871008,7.052657,0.004583,0.036639,11.526144,29.081353,0.018761,0.081409,0.035759,4.431674,0.427237,0.603311,0.016080,44.302790
21.685572,7.973471,0.001993,7.388500,11.150497,45.608824,0.230763,0.078311,0.055153,3.583538,5.153405,2.646519,0.036098,74.507936
20.133390,6.843018,0.004514,8.382146,3.944155,30.002472,0.389609,0.071881,0.068448,3.564916,8.139481,2.309110,0.005112,51.113126
29.927177,7.433198,0.006530,1.116419,12.952195,24.664960,0.400538,0.097043,0.027259,14.187767,10.748948,4.503697,0.034883,54.881574
8.522027,6.713480,0.005705,9.344645,17.174235,48.656129,0.482256,0.031147,0.089072,3.707648,2.174641,4.136629,0.034202,87.570305
21.440685,6.695337,0.003555,2.457173,11.205040,22.281015,0.350200,0.039406,0.075566,16.409255,11.575814,0.735543,0.028955,53.345361
29.030666,6.820637,0.005415,4.883321,3.631506,5.920364,0.033577,0.082569,0.052616,4.429515,4.226910,4.887143,0.043004,15.673988
8.673145,8.401353,0.006683,4.822990,17.382753,2.897455,0.216294,0.075971,0.039738,14.243286,11.761704,0.790276,0.021245,39.381335
11.267797,7.072929,0.004412,9.032344,7.425466,40.054242,0.444426,0.009584,0.012115,4.499989,9.710338,3.325109,0.046465,69.349325
28.005340,7.827732,0.007676,3.516891,11.026644,38.076118,0.162833,0.072820,0.095872,10.141286,2.743792,3.483694,0.006279,64.035418
5.591760,8.662620,0.005897,6.681499,2.526941,44.445073,0.306944,0.063324,0.060706,4.520376,10.130985,0.534632,0.040618,65.424753
19.046955,7.802078,0.007533,3.935595,8.988403,34.146294,0.460896,0.047541,0.076422,1.374030,3.319401,1.013772,0.029675,52.368090
6.757623,7.448260,0.002717,6.726363,6.413169,24.513310,0.423922,0.040411,0.032469,6.673254,9.017398,1.257202,0.017824,48.401729
11.218687,8.997746,0.000624,6.692005,8.013937,30.494362,0.462573,0.087502,0.007465,11.342989,2.977539,0.705838,0.048417,58.274558
5.377257,8.238774,0.001400,8.035847,19.770370,33.592495,0.400036,0.060567,0.028876,18.608840,11.625567,0.167256,0.048595,86.083967
10.002719,8.694006,0.004557,7.109295,6.600171,17.881714,0.355626,0.047353,0.008793,0.950466,8.199560,2.826894,0.014212,36.276563
29.585381,6.617645,0.001435,5.192782,14.387490,8.341935,0.289302,0.038750,0.006487,13.904124,4.016013,3.294981,0.002273,39.434151
5.387850,8.571208,0.006128,2.617724,2.797581,15.632208,0.431044,0.078581,0.032869,2.263779,12.025960,2.360043,0.022015,26.301539
29.715818,6.719474,0.006257,0.662045,1.502766,28.139079,0.106021,0.008403,0.038329,15.717365,7.498629,4.435910,0.005139,43.128900
13.494941,6.672684,0.005032,0.461074,1.146902,31.692069,0.412188,0.026031,0.000542,17.157518,6.787035,2.285884,0.016003,48.431938
22.008890,6.570266,0.001531,7.949003,15.873507,17.254186,0.212983,0.057261,0.031976,16.716441,13.561710,4.054227,0.034261,61.521198
6.485647,7.787055,0.000108,1.110854,16.959064,8.772465,0.114225,0.015080,0.071619,16.691424,10.327764,2.674583,0.029999,41.183565
29.888941,8.241064,0.000893,8.930018,13.313443,49.988196,0.114309,0.092240,0.096838,7.903857,8.746703,3.698770,0.023453,88.884243
14.431774,8.365759,0.002119,7.811361,15.758643,21.631227,0.003623,0.051070,0.090686,1.338477,0.271602,0.899946,0.011078,48.622298
9.195454,7.287450,0.005044,4.280776,3.713981,36.083735,0.151071,0.013853,0.071067,7.606235,9.789594,4.487250,0.045181,55.403673
27.771513,8.372353,0.005348,1.156670,16.576401,7.655865,0.219996,0.066868,0.017138,19.643091,3.611643,2.528283,0.049819,39.422647
8.834896,8.379085,0.001132,9.869055,11.415701,49.159376,0.285447,0.098099,0.067474,3.247812,0.308795,4.024381,0.037559,81.343557
19.369717,8.191222,0.000197,4.651606,8.232556,31.821180,0.049708,0.010182,0.049773,18.213982,13.942641,0.606681,0.001253,65.354108
29.868097,6.592263,0.006122,2.565669,1.187669,45.391917,0.480837,0.006971,0.009453,13.654399,7.526680,1.078516,0.033746,65.591343
23.369751,6.674522,0.005618,9.898038,8.323848,9.856473,0.103514,0.030006,0.004559,3.087549,12.805696,3.939262,0.049152,35.640371
9.253877,8.369492,0.008429,2.969724,5.645241,36.042874,0.180910,0.005199,0.014010,9.402836,11.620480,2.272462,0.033257,57.796020
10.001111,7.734469,0.003942,8.316736,19.269623,33.000614,0.038302,0.053297,0.046838,13.787291,8.891906,0.497152,0.024297,78.834791
8.604234,7.181314,0.002980,3.646971,13.085849,6.254939,0.345633,0.075748,0.010697,9.864231,3.892452,0.622307,0.014410,30.235611
18.900467,6.933496,0.006333,7.185212,1.412418,6.893596,0.135927,0.080780,0.094132,6.181794,7.115428,2.418002,0.006340,20.428616
28.761620,7.906707,0.008977,2.648165,5.064761,3.785470,0.320343,0.010792,0.067451,4.767444,5.777215,1.318898,0.016051,13.704600
9.139610,8.527309,0.001893,8.534450,16.402909,2.839436,0.256478,0.091368,0.055924,3.755420,13.493591,0.854164,0.035066,36.526446
23.190125,8.888726,0.006966,7.841490,11.098362,41.277833,0.211311,0.092791,0.005048,17.838412,13.499139,0.994239,0.000652,84.044153
28.281961,7.194980,0.002772,6.453178,15.573658,29.459379,0.340723,0.056197,0.077769,9.587310,0.541484,1.969524,0.025936,63.449803
15.102253,7.073136,0.007168,7.424146,7.794734,36.824578,0.301633,0.052256,0.048661,5.502832,6.521292,1.334423,0.007025,62.741620
5.030709,7.704654,0.002929,9.051872,8.390977,21.755063,0.450401,0.031141,0.025559,10.753875,5.392709,0.770168,0.044509,52.359751
10.326588,7.238796,0.003552,7.360425,19.436946,36.792226,0.099476,0.077206,0.045592,2.638046,0.966071,2.242148,0.006661,71.138462
22.572970,7.358191,0.001824,7.867895,4.991195,24.684953,0.419896,0.043161,0.003441,9.438757,1.376239,1.984664,0.004423,47.663027
19.674489,8.507871,0.009963,4.346886,2.308998,34.328563,0.077019,0.045152,0.057072,3.799137,6.950840,2.309309,0.002430,47.245924
19.705605,6.519178,0.001977,6.174268,11.874423,34.460283,0.353383,0.090668,0.064537,6.382402,8.269751,1.063166,0.048651,64.605748
16.209511,7.850073,0.006649,2.347016,4.279126,34.276948,0.079096,0.091458,0.032132,15.568092,5.869061,1.479937,0.038076,54.912355
5.724703,8.417897,0.006193,0.314643,12.383422,28.520692,0.492408,0.012490,0.057354,6.073681,2.754467,1.767689,0.028381,48.398056
7.985187,7.522111,0.000254,0.483829,13.841984,11.821644,0.034548,0.035547,0.072210,2.805819,6.377750,0.753603,0.008944,27.659616
28.806173,7.551209,0.008594,5.280295,4.575328,17.402454,0.398487,0.092652,0.066887,15.684936,12.684632,4.998782,0.029271,44.629151
19.720171,7.856833,0.009877,8.746809,17.131627,19.291810,0.130628,0.040100,0.062487,8.269482,0.696124,1.309552,0.008194,54.439263
26.044621,6.530267,0.007551,7.177732,4.250490,34.499860,0.081345,0.010924,0.092659,7.067498,10.886880,4.605146,0.010658,58.007740
8.418657,7.393181,0.007929,3.529554,9.520084,39.864410,0.349881,0.030147,0.080374,0.750562,8.259687,2.976486,0.030988,60.010962
27.927235,7.540930,0.006302,1.742235,2.567234,42.177506,0.323378,0.019989,0.064988,7.166851,2.882004,4.547051,0.020983,55.123362
20.754768,8.277125,0.007984,2.304029,3.217238,11.453230,0.054145,0.097881,0.021010,8.062279,11.649816,3.528584,0.023190,23.987722
11.445801,7.840512,0.008554,4.689165,13.824207,36.481430,0.021786,0.080242,0.018501,2.887967,11.426692,2.154463,0.042733,64.710558
25.983385,8.466256,0.009779,3.900776,9.015376,25.390265,0.134694,0.079696,0.040461,3.858634,4.051236,1.623179,0.005042,42.891236
7.787972,7.961636,0.007482,3.305259,7.154320,14.479739,0.004138,0.073163,0.029861,19.778860,10.646834,1.543920,0.042682,41.467111
16.774941,6.823349,0.006425,9.701274,9.785348,22.474454,0.350051,0.033484,0.015440,14.240651,3.778524,0.534683,0.049670,57.237625
15.687859,7.644466,0.001124,7.507681,13.093756,45.628294,0.022525,0.003250,0.021535,5.194273,5.508017,3.405674,0.016932,77.231393
22.491103,8.712179,0.005458,9.239283,0.641784,45.626932,0.053435,0.026007,0.054468,1.015310,13.018701,1.756707,0.029204,65.634580
20.920185,8.311014,0.007409,8.058371,14.874296,2.872273,0.073354,0.080067,0.019222,2.201104,10.719949,2.395075,0.012835,31.077607
16.566346,8.046715,0.004701,7.916809,6.009940,46.143924,0.303315,0.055390,0.020098,0.746612,9.249447,4.592641,0.028856,69.579221
8.743029,8.499235,0.000748,3.232924,9.479866,16.171321,0.254554,0.019127,0.002609,5.817923,4.755388,1.592738,0.035394,34.238206
11.949556,7.031042,0.005051,9.328104,16.438924,31.082850,0.353302,0.001940,0.045542,1.965174,4.914885,3.878631,0.047441,65.454259
29.529182,8.789689,0.006682,1.866225,10.613597,21.804040,0.208534,0.090345,0.072357,8.979707,11.127059,2.514207,0.008142,45.204773
27.937559,8.355598,0.007937,9.910963,4.711522,24.123769,0.084707,0.043029,0.074731,8.330255,7.451182,0.375482,0.026718,49.496280
12.630239,6.690792,0.007414,5.068087,10.929020,39.914360,0.154044,0.056728,0.034797,10.918662,6.660439,1.838585,0.028034,70.136040
6.184584,7.004080,0.000111,6.636614,5.021177,48.281504,0.329618,0.042831,0.033853,14.729621,9.463936,2.796825,0.049386,79.874702
19.899225,6.674536,0.009790,3.142476,8.469247,42.936324,0.043969,0.042686,0.025822,12.529046,5.682606,3.692900,0.019286,68.495539
15.836996,8.261816,0.002205,6.751643,13.445149,34.163168,0.326661,0.021558,0.007993,3.689882,7.536652,0.248708,0.037230,64.301596
14.250179,8.134372,0.007559,9.463104,4.016203,35.377931,0.293468,0.034990,0.076743,19.634769,3.469626,1.112149,0.014961,68.569849
18.975632,7.699514,0.005726,7.654977,7.646110,41.494891,0.189464,0.045613,0.099615,10.402194,11.558857,4.501739,0.043782,73.897065
9.895578,8.950688,0.002920,3.154466,9.274164,19.082011,0.126833,0.070646,0.090735,8.001352,11.672106,3.853700,0.023174,41.549291
26.486384,7.775248,0.007879,0.390392,2.762971,40.400694,0.279145,0.053498,0.068292,14.307909,1.071633,3.012508,0.028210,56.154264
28.319749,8.619601,0.007192,2.460186,17.535240,36.891787,0.389356,0.054179,0.028229,3.226451,8.325077,2.676640,0.049000,66.953584
10.015704,7.108789,0.008142,0.159367,14.139542,21.942083,0.000884,0.098711,0.001498,15.478619,3.847034,0.224014,0.046826,47.792824
