Sıcaklık,pH,Hg,Pb,Cd,Yağ,K.O.İ,Sülfür,TP/CR,Nitrat,Azot,Fenol,Fosfor,Y.A.M,Siyanür,Organik-Karbon,Çözünmüş-Oksijen,Florür,Tarımsal-Pestisit,Mutasyon (%)
15.937482,6.949069,0.007139,0.093251,0.004429,3.345760,41.465833,10.342160,0.536059,13.876370,0.131178,0.302890,0.042914,0.851329,0.090179,5.368483,11.691692,2.335310,0.048121,25.302661
26.149803,6.823851,0.008971,0.015785,0.000641,1.450870,103.280313,1.838062,0.938135,48.213127,6.205342,0.096235,0.033330,4.031718,0.036754,7.900975,4.321238,2.501194,0.007422,45.324082
13.234411,8.881090,0.006636,0.097479,0.002271,2.602386,39.809212,8.204141,0.213002,24.715115,6.232375,0.045064,0.062374,4.848344,0.019666,19.617776,10.600128,3.417875,0.037342,30.368970
27.523686,7.659787,0.009409,0.092945,0.008635,4.678294,48.327804,1.912731,1.121135,41.620158,0.397484,0.401032,0.077057,1.675257,0.016378,15.646509,5.990432,4.450386,0.030725,46.462658
28.072949,7.458361,0.008291,0.093239,0.004711,9.442648,52.430158,9.704008,0.858845,48.738375,8.861492,0.175628,0.029317,0.175476,0.030792,10.600014,3.718440,3.067359,0.026393,43.860057
10.536163,7.735443,0.003625,0.077705,0.006745,8.324686,3.114796,12.015166,1.987346,18.597652,0.826829,0.202742,0.052831,0.348748,0.031574,7.649896,9.599819,3.720200,0.032031,16.433083
11.175264,8.476161,0.008837,0.037020,0.009747,3.591158,81.911405,10.247693,0.652889,42.282344,6.110902,0.046389,0.081814,1.938190,0.004714,11.922290,4.349599,0.225918,0.030965,42.100404
17.749643,8.560374,0.006956,0.086749,0.001590,8.184594,118.709568,7.406787,0.484654,36.018933,2.571921,0.108317,0.006914,4.485790,0.004157,9.459861,6.287595,4.999560,0.039606,53.581706
18.902964,8.744720,0.008425,0.055672,0.002464,3.509070,182.450763,4.040853,1.925388,44.330969,8.841829,0.433171,0.063084,0.106871,0.075129,2.233976,7.053119,2.001705,0.019452,59.985085
7.931457,8.342237,0.001698,0.007723,0.001819,8.589738,78.877696,13.511331,1.912407,5.668771,6.295217,0.432241,0.075575,2.684085,0.016932,7.197095,10.240798,4.062629,0.013406,28.272169
22.827654,8.478207,0.004644,0.021758,0.007051,4.371612,18.624421,8.939628,0.173360,20.990179,6.181692,0.455050,0.018132,1.177149,0.027002,1.709843,3.842561,1.583132,0.027434,24.745368
15.799509,8.218538,0.009016,0.001453,0.005562,1.955039,111.608516,0.224864,1.104480,38.376504,4.594674,0.072874,0.060354,3.460219,0.078140,15.229396,7.864217,3.208249,0.018207,43.519416
19.531931,7.683392,0.007711,0.019946,0.005799,7.268168,129.443173,17.192582,0.884801,0.807942,5.413914,0.101645,0.029212,2.909913,0.046969,2.733393,2.881127,3.592864,0.014674,50.342664
16.546364,8.489214,0.008656,0.069868,0.007895,0.516930,59.849001,19.183208,1.972437,47.291230,7.674222,0.155400,0.002260,1.005589,0.022774,14.206376,9.033070,0.319141,0.015685,34.918530
14.469333,6.760870,0.002885,0.091559,0.006932,4.669643,56.981946,1.907894,0.487771,45.499064,6.073524,0.189844,0.005174,0.453774,0.097269,0.576689,11.940234,1.095287,0.012212,15.740530
17.400637,8.763293,0.005820,0.084715,0.004447,5.010931,138.216395,19.831375,0.631035,8.932365,1.050642,0.263425,0.057900,4.820686,0.037817,9.276926,6.786898,1.624019,0.049768,55.142351
24.036730,7.206811,0.007790,0.040152,0.004650,1.940677,179.809494,18.301564,0.993208,43.791035,3.467601,0.023566,0.033015,2.058595,0.068260,15.010400,11.698316,2.184375,0.036605,60.554555
27.024979,7.767789,0.006633,0.019272,0.007595,6.118148,187.397717,4.309728,1.365082,32.278206,0.248512,0.399015,0.096912,0.852854,0.086921,12.003241,2.364410,1.726770,0.011969,80.161636
12.610978,8.493239,0.000800,0.004518,0.009004,3.100157,40.214885,4.493876,1.029364,0.088672,7.164482,0.106547,0.094885,4.947206,0.018028,0.295894,13.304212,2.255281,0.008241,0.000000
6.609542,6.689464,0.004846,0.001093,0.009532,2.635819,98.127082,3.711269,0.460343,16.457387,6.310609,0.175873,0.068252,4.222601,0.018962,16.843913,12.720822,3.553705,0.027587,34.315179
8.593985,8.969293,0.003127,0.012900,0.001970,4.305278,150.593441,14.226572,0.361620,34.093971,8.903464,0.115746,0.022550,2.891346,0.015381,0.304138,2.417775,1.507137,0.021047,52.625370
23.002355,6.879820,0.007760,0.069304,0.003329,8.670406,45.879660,5.197287,1.327756,22.583965,6.690553,0.496009,0.040846,3.250835,0.082318,19.995455,4.890098,3.807110,0.018401,47.867561
18.751620,8.982161,0.001794,0.029042,0.007536,0.023599,152.529874,13.227688,1.298121,35.144942,4.303539,0.015111,0.028358,2.428649,0.037164,10.924849,4.195227,1.654637,0.043037,62.738067
19.973079,8.398945,0.009363,0.015267,0.007725,1.595338,135.328884,7.929128,1.462870,25.286315,8.570706,0.382412,0.043981,2.159661,0.034219,3.278250,13.793882,1.928926,0.016684,38.107659
10.795767,8.939789,0.007574,0.025760,0.001188,7.764728,159.827963,11.629577,1.787665,5.858268,7.420680,0.343959,0.094743,2.019487,0.094084,6.292481,8.875251,1.574472,0.028320,52.593133
8.760100,8.696151,0.003489,0.031346,0.003515,0.863450,100.116434,17.105220,0.672316,47.419946,1.744788,0.370422,0.008036,1.885439,0.040956,14.040169,1.703456,1.144500,0.020169,63.037159
26.611169,6.925609,0.009099,0.016834,0.006640,4.290435,70.754106,11.858590,1.479193,47.596253,9.775599,0.305180,0.080097,1.387354,0.053570,15.649123,5.559509,0.683038,0.035590,43.655032
10.115223,7.892089,0.000932,0.090362,0.007217,0.720262,115.844276,13.171039,1.085713,10.044996,9.925044,0.166561,0.068635,1.064813,0.060372,0.177200,12.068027,2.102979,0.003750,28.128170
8.556498,6.766409,0.001166,0.038119,0.005502,7.198760,68.325872,5.867716,0.656402,1.093374,2.831375,0.342700,0.096218,4.945143,0.062219,13.468828,4.565730,0.703784,0.026284,41.680122
23.808551,8.697418,0.009110,0.087409,0.001865,5.661761,154.778990,8.606302,1.662616,31.819131,1.679257,0.051510,0.013878,1.555423,0.026712,11.559826,0.885208,3.513486,0.006158,83.219895
17.411298,7.850901,0.003591,0.075046,0.004817,7.089998,70.678636,10.132291,1.262946,46.703381,8.634117,0.075077,0.031572,1.764619,0.056618,6.226624,8.127404,4.457542,0.005644,32.830663
5.039700,7.727201,0.008506,0.084057,0.007618,6.964879,149.208580,3.492885,1.578450,12.217646,9.216793,0.439952,0.084247,4.681847,0.092080,15.931020,2.702835,4.066911,0.025769,74.869954
12.733035,8.745967,0.003452,0.070585,0.005487,4.028802,102.755040,7.642735,0.289738,2.159443,8.787285,0.354857,0.025547,3.320307,0.086719,4.921083,4.542235,0.855288,0.005384,46.875440
16.898763,7.256884,0.009017,0.050824,0.006448,5.391362,190.648797,10.020938,0.560460,35.064140,8.582330,0.237442,0.038540,1.052540,0.032792,19.501608,6.432841,2.410375,0.035284,73.054306
7.472495,6.601800,0.007353,0.005383,0.004527,9.647510,194.545348,7.165018,0.469897,28.116797,6.802676,0.288753,0.058241,0.676211,0.034805,3.722502,6.451120,0.884437,0.046894,56.035009
6.932522,8.744571,0.006201,0.060172,0.004060,8.944828,11.944349,19.735355,0.486616,3.309667,2.035617,0.328570,0.092735,0.911771,0.026223,13.434195,5.582111,1.474346,0.003505,28.886001
29.532884,6.520343,0.007939,0.074808,0.001339,1.123260,111.316975,16.615952,1.080885,26.351559,0.100401,0.446766,0.048929,2.636110,0.006464,15.502612,5.748432,1.955803,0.044971,58.365940
27.943263,6.800226,0.000968,0.075280,0.008480,0.401360,35.302200,7.675625,0.105663,47.977753,1.780502,0.088498,0.056349,2.573724,0.088099,6.255609,3.252873,1.393522,0.015203,35.500414
6.065534,7.156067,0.004476,0.077686,0.000601,8.898619,97.062779,12.076684,0.405345,9.423421,5.056320,0.228349,0.002839,4.417514,0.007282,12.417740,1.300485,3.262449,0.045629,63.866617
18.705309,8.330099,0.009928,0.094139,0.009793,7.278642,121.252604,1.999509,1.990780,24.240590,9.868091,0.208994,0.098217,2.322227,0.085558,17.177638,6.600309,2.311544,0.004725,60.074569
12.061059,8.568055,0.000593,0.037782,0.003256,1.085208,123.614934,14.155769,0.390988,49.161435,2.428241,0.041923,0.033890,3.493664,0.064686,4.092762,5.771955,3.749198,0.039340,42.414047
28.521494,8.738488,0.009079,0.097725,0.002136,4.623331,74.563928,7.700734,0.990928,31.996650,3.912422,0.206531,0.031460,0.891055,0.045897,2.406314,2.128820,2.782048,0.016708,52.602384
8.281853,8.129808,0.009539,0.072006,0.002488,3.296954,41.216371,1.755876,0.819254,1.970690,8.337038,0.207954,0.022191,4.416545,0.018521,19.446779,10.043417,0.321365,0.000203,31.902062
20.006077,7.507408,0.001620,0.046916,0.007861,7.033245,143.824315,6.012810,1.418418,40.831236,7.078646,0.389001,0.058050,1.129131,0.001999,11.296146,0.152729,1.454240,0.000544,85.861127
23.656655,8.312653,0.001850,0.020680,0.004733,6.619369,156.949108,8.445782,1.150214,5.276347,7.764039,0.016342,0.005180,2.908164,0.027280,16.352048,5.965159,2.088211,0.009810,61.540596
5.953917,7.705437,0.003729,0.062843,0.008931,9.643409,13.782108,18.094176,0.560367,29.799488,2.211353,0.088151,0.020155,2.699126,0.000099,14.805231,10.186326,0.893990,0.009889,19.122030
10.056097,7.608489,0.007453,0.059284,0.005065,6.699652,49.638988,8.229125,1.756913,10.888368,7.080590,0.322892,0.023602,0.751711,0.033197,0.385302,0.836120,0.136861,0.012815,41.159987
24.598834,6.533048,0.006522,0.071332,0.009864,7.528260,34.541498,10.488186,0.738157,21.383791,7.209626,0.044738,0.022966,3.069820,0.084201,18.782003,2.200564,1.190998,0.016158,50.436387
22.329055,8.760647,0.005087,0.052218,0.003656,8.592833,152.423174,8.758542,0.123422,6.765579,5.817331,0.447621,0.053648,2.913250,0.019324,9.400898,8.358432,2.714749,0.011154,59.042441
27.071877,7.808944,0.009012,0.064595,0.003963,9.729681,62.476188,10.663006,1.627558,2.854229,6.752818,0.338371,0.099697,2.873804,0.029291,3.476344,6.493969,2.679308,0.029110,33.224149
25.655051,6.942085,0.005541,0.046729,0.002933,7.002058,31.937133,6.120399,0.628145,23.599718,2.981442,0.289466,0.025465,4.830579,0.024530,1.257511,0.506903,2.717027,0.014519,44.389557
19.247494,8.794236,0.002864,0.022035,0.006098,0.613516,120.372196,10.558595,0.129781,7.818073,0.924538,0.287797,0.046223,0.953757,0.006746,12.873041,8.063811,1.072309,0.014350,45.343737
11.750346,7.133568,0.004349,0.043646,0.004538,2.241800,107.714124,3.426516,0.359257,12.096691,3.981813,0.173694,0.034843,0.427196,0.020084,11.481678,1.942009,1.070003,0.048096,61.738550
7.283324,8.321149,0.007142,0.062599,0.006846,3.566191,150.180773,16.723595,1.590858,8.576675,3.143491,0.011567,0.006758,4.571964,0.011563,17.960422,3.476192,1.745050,0.004502,70.837091
23.919141,6.858720,0.001795,0.024879,0.008819,8.567381,23.177129,16.563317,0.621850,22.880632,1.493662,0.142352,0.036724,3.611478,0.098119,13.779191,6.113346,0.722823,0.045714,25.635434
17.582469,6.850249,0.001884,0.079921,0.002439,1.466699,108.631963,12.295754,1.733136,41.218677,8.545459,0.364199,0.074088,3.320263,0.010452,4.482807,12.971302,0.338879,0.035731,39.319145
16.899033,7.693753,0.000243,0.065354,0.004181,0.543289,47.996296,4.183514,1.282317,28.239585,9.856382,0.258698,0.042649,2.057603,0.075706,3.077052,11.166225,1.499308,0.002444,20.839876
19.454664,8.451294,0.008915,0.057721,0.003612,4.284262,93.621926,19.121876,1.266608,28.938170,4.997957,0.168090,0.080889,0.513256,0.015055,12.714128,1.944649,3.923008,0.036026,62.968026
14.422303,6.970222,0.009435,0.056329,0.007407,9.643912,117.514546,7.067456,0.243468,36.143115,3.432484,0.368879,0.059675,4.820254,0.016298,2.804347,7.310151,1.441837,0.038397,42.926940
14.961157,7.185835,0.004442,0.062575,0.008481,0.018545,176.826025,3.657559,1.164942,9.132080,1.439252,0.089390,0.011734,1.925701,0.068492,14.872375,1.707742,1.761794,0.045372,81.804756
18.484612,7.614524,0.005273,0.043952,0.000614,7.694632,177.552333,7.269542,0.266743,8.744119,7.972714,0.331008,0.077180,2.779326,0.091346,6.068336,2.344261,1.809044,0.019731,76.448636
20.310711,7.996335,0.005849,0.037861,0.005268,9.405158,111.555048,14.986924,1.630981,36.182309,5.957213,0.293570,0.033847,0.984136,0.037732,0.417565,2.945967,3.914040,0.016369,46.137121
9.668004,6.746616,0.002526,0.028234,0.007819,1.492046,181.377036,19.755953,0.453695,1.537932,4.994129,0.429585,0.030001,1.351047,0.075329,8.496724,13.219851,2.530590,0.048578,56.672352
24.316691,7.601921,0.003097,0.039580,0.000670,7.181969,86.816725,15.136813,0.487528,34.257563,9.715720,0.177628,0.007065,1.969739,0.050715,9.234304,6.845323,1.879037,0.014186,39.265949
28.137837,6.775709,0.008707,0.010465,0.009085,9.494973,34.728681,6.020273,0.634138,19.669025,9.793138,0.070288,0.059511,0.274956,0.055974,5.172754,4.543818,3.661093,0.036020,26.021888
22.833753,7.168883,0.003181,0.013889,0.006757,7.551513,172.721987,1.456992,1.000854,26.303790,4.689306,0.355104,0.038621,0.423124,0.091699,0.765084,6.787697,4.771877,0.021962,50.164327
17.872744,8.399462,0.003729,0.058463,0.005141,1.232239,13.498196,1.420404,1.982750,32.720408,7.345771,0.315163,0.015030,1.670683,0.083642,13.548654,7.899846,2.863965,0.003847,23.934926
16.862944,7.794455,0.001939,0.063462,0.000531,9.675162,169.343056,0.680037,0.472577,20.218788,3.306606,0.405501,0.007756,0.222147,0.098518,5.264468,5.870256,2.034319,0.027754,61.088136
8.741937,6.767595,0.000254,0.068567,0.003879,8.910713,173.106504,12.257677,1.884830,19.678492,8.429738,0.353096,0.016449,1.406595,0.076930,18.027967,13.971356,3.772801,0.029431,62.580546
25.438726,7.378728,0.004790,0.059282,0.003895,6.123943,153.874735,13.656314,1.853618,37.450718,2.641980,0.028711,0.050103,4.457796,0.048918,19.034145,10.873106,1.814810,0.003319,55.066287
15.882762,7.282562,0.006112,0.011354,0.001788,0.402435,45.564887,8.789814,0.657647,21.375423,9.529948,0.121326,0.072729,1.634354,0.083452,8.502508,10.185735,4.511783,0.008776,19.956111
25.471692,7.837912,0.003152,0.025966,0.009345,0.709672,74.433663,10.295581,0.332669,16.330009,2.141950,0.084921,0.062483,0.568007,0.043038,11.381420,2.720157,2.489749,0.004485,48.133379
20.751651,7.337983,0.004938,0.004390,0.006326,1.257357,62.587856,4.711493,0.247163,2.961164,5.480972,0.247957,0.023432,4.646158,0.090139,11.223214,1.957783,4.608550,0.030957,48.184376
24.712057,7.786898,0.000390,0.010175,0.004757,5.090566,198.247221,13.998186,1.583784,13.132524,8.009398,0.258639,0.093286,2.446054,0.001411,4.448236,5.501940,3.342975,0.012565,62.510320
18.142857,8.416892,0.006746,0.019124,0.006191,6.245465,61.520114,1.353187,0.533158,46.440608,6.365903,0.144278,0.001083,4.322848,0.067736,1.408940,11.221352,4.781860,0.004959,13.945911
26.075130,6.606269,0.007352,0.029647,0.000438,1.179587,192.448597,7.825590,0.536197,37.520124,0.403122,0.342140,0.061116,3.719696,0.031629,7.255486,5.621015,2.699729,0.031953,65.816742
9.970014,7.506122,0.006026,0.010937,0.007955,1.343955,10.096211,5.805542,0.243295,38.045995,3.764509,0.401921,0.055523,3.158594,0.065240,5.570761,4.667755,0.251621,0.049450,21.742964
18.764409,6.783019,0.003308,0.055356,0.002771,3.937957,114.985207,15.567249,1.524689,36.261887,0.775349,0.172694,0.058275,0.771726,0.022195,3.130825,9.957691,4.867964,0.044412,33.403027
16.365546,8.673613,0.004284,0.034303,0.000216,9.255310,94.978306,4.356072,0.334307,35.643885,3.563192,0.100384,0.040729,4.109113,0.089933,1.803127,11.817537,2.081773,0.000956,22.458211
29.471374,6.666581,0.000614,0.098942,0.004179,2.633899,97.224071,5.414742,1.370513,9.341194,7.653820,0.477555,0.023818,3.421955,0.052864,10.769024,0.421052,0.732947,0.025682,79.222843
16.045777,7.733986,0.002183,0.035493,0.008503,4.117843,147.257814,15.514467,0.483345,31.042384,8.894679,0.160226,0.028032,3.537974,0.018706,2.087258,13.771879,3.762425,0.019184,38.202597
13.905338,7.144132,0.005368,0.085813,0.005982,4.662677,185.510947,13.231660,0.837110,6.303681,0.771512,0.343923,0.097753,1.516210,0.093347,10.797835,2.550763,4.278536,0.008696,84.492526
16.025992,8.659490,0.005556,0.052156,0.003222,6.715695,66.649264,1.855588,1.996138,12.195111,4.567518,0.416323,0.079141,0.081775,0.058295,7.777659,12.913378,1.466404,0.023516,30.800889
8.251232,6.563650,0.006822,0.017760,0.005909,1.079686,163.106784,13.730811,1.233572,8.088150,8.071065,0.145258,0.091202,4.749734,0.078386,11.702546,4.245753,1.902326,0.043783,61.390253
11.192055,6.606810,0.005440,0.054643,0.006710,8.359503,54.834916,17.042682,0.354656,19.446079,6.769759,0.357970,0.079011,0.412138,0.014475,19.534568,9.990668,0.765960,0.038011,36.984695
10.019844,7.473279,0.003507,0.071811,0.003890,1.443009,98.617631,9.004417,1.194952,29.922838,4.614630,0.412318,0.057914,3.149025,0.066354,9.719822,13.299810,2.776255,0.042854,36.978875
29.174808,6.546418,0.007676,0.029659,0.004470,8.355910,121.672242,13.282485,1.161414,48.116949,1.089825,0.220262,0.015694,2.157933,0.058517,0.816011,7.417312,2.921638,0.045525,34.462165
25.991477,8.176188,0.003889,0.086335,0.003891,9.408412,152.381230,3.522881,0.619039,9.384745,2.235785,0.451717,0.093281,3.650164,0.048418,7.097758,12.792211,4.948373,0.047067,53.617468
14.761495,6.659693,0.004956,0.067179,0.009882,2.838308,43.584116,16.178730,1.456285,42.171602,4.386608,0.449328,0.086522,0.998088,0.005570,7.936049,8.822752,2.138464,0.040581,32.300445
24.943769,7.924694,0.006613,0.096681,0.006902,9.319675,27.540774,16.186920,1.893063,10.926991,1.166619,0.323339,0.067569,4.867873,0.043646,10.175544,3.497531,4.942367,0.019345,43.209566
19.592283,8.436529,0.003203,0.094135,0.007295,6.414267,126.138942,1.579507,1.286292,32.956005,0.191694,0.400410,0.013198,4.094986,0.034356,15.059858,0.741796,3.517895,0.028171,83.911355
6.569553,7.578931,0.007441,0.043619,0.003553,2.879198,67.438350,15.161587,1.792259,34.590740,8.965533,0.482465,0.017899,3.019490,0.085621,3.565624,7.859164,4.953405,0.022918,30.806109
12.795887,7.749351,0.004957,0.092873,0.008597,2.306623,17.745007,5.651492,1.236883,42.796068,0.853609,0.353639,0.030752,2.277329,0.078088,18.513850,4.977307,3.122698,0.041548,40.780136
24.592632,7.984981,0.008121,0.077554,0.007151,9.517882,79.652208,9.236554,1.248272,31.291429,5.922980,0.489374,0.093987,2.609187,0.006632,10.082728,10.809184,4.761605,0.012054,41.359469
18.389380,8.540591,0.008766,0.037618,0.002021,8.917422,17.535987,5.058619,0.852152,15.243073,1.513797,0.334420,0.092943,3.280722,0.098263,11.094054,7.950995,0.248701,0.030726,25.418217
20.569084,7.868873,0.005456,0.050949,0.007240,7.624980,65.386159,12.934859,0.436964,32.712810,3.957564,0.177722,0.056092,0.831965,0.034121,5.098548,3.458634,1.516754,0.002260,41.715228
28.302741,6.773894,0.008422,0.059188,0.001979,4.759622,191.817788,15.433339,1.218340,47.625374,5.469716,0.270275,0.071502,1.955959,0.076935,17.810162,1.903331,3.609882,0.035987,92.227543
24.446343,8.786759,0.002800,0.041405,0.004107,9.182870,161.417047,12.469783,1.460090,27.414795,5.788332,0.301517,0.008502,2.161546,0.022078,14.894563,10.325447,1.080714,0.012800,57.818913
22.441172,6.875217,0.008204,0.014459,0.009075,6.982359,172.280685,1.322584,0.442116,32.693958,4.182987,0.383025,0.082754,1.356901,0.044623,0.679796,0.591525,1.266082,0.013895,72.522986
27.911754,7.480997,0.003938,0.071235,0.006439,4.701218,18.684396,3.132827,0.360900,6.523483,3.718633,0.447499,0.047820,0.489291,0.098634,18.880250,6.115583,3.825847,0.005605,39.590322
6.101739,7.705494,0.007324,0.086143,0.006478,2.062354,75.373276,12.509310,1.104641,1.623290,3.846631,0.070987,0.039762,2.371339,0.089586,12.268116,12.561983,3.360935,0.001115,33.026966
17.163193,8.452830,0.001700,0.066328,0.006314,9.953179,98.245825,10.835405,0.770229,23.940035,6.875550,0.174162,0.066660,1.426039,0.016713,18.195577,3.750895,4.889401,0.018210,57.254827
25.028687,8.049090,0.004119,0.072535,0.003386,2.702631,169.791390,12.467821,0.568308,16.771786,9.548816,0.336259,0.080783,1.811134,0.026545,15.939162,12.970765,0.468948,0.030949,59.790774
6.688134,8.095689,0.008711,0.093698,0.003787,5.116970,181.500010,15.910047,0.886552,35.372149,3.425692,0.264327,0.093394,2.702819,0.071215,0.873202,8.215133,3.799111,0.048603,55.372022
22.135170,7.878260,0.000879,0.029778,0.001365,2.578067,75.622432,15.512869,1.925330,32.619015,3.770559,0.184886,0.081385,2.873674,0.064372,14.941507,1.395249,2.552255,0.026725,57.501629
